text,label
terima kasih banyak dyppo nuna iya lucu kalo aku enggak bilang lucu nanti marah nuna wkwk ayok party tapi semuanya buat aku nuna diam saja duduk manis,2
fess ini es krim enak banget tapi kok sekarang susah ya carinya sender sedih nih,5
gue suka jadi wanita misterius omg lucu banget sapa ini nih pasti teman sampai di you get deja vuu,4
jika kau tertawa kau akan bahagia walau disaat sedih apapun,4
gue sih sudah di tahap pasrah ya mencoba buat jadi orang baik sebisa mungkin tanpa mandang bulu selebihnya kalo ada yang benci dan enggak suka itu hak mereka aku sih bodo amaat wkwk,4
jangan pernah merasa sedih dikala sendiri coba lihat kelangit mataharipun selalu sendiri tapi tetap memberikan cahaya sin,4
tolol banget mana ada bercinta yang ada mimpi di kejar kejar setan semalem asu bocil nih yang iya iya saja kalo bicara,0
ngeri sekarang dikantor ada sisi tipi yang bisa mengomong,1
sikap terbuka lb menyenangkan hasil penelitian washington state university wsu pullmanasmenunjukkan sikap tbk dapat mencipta kan perasaan positifmrk yang berperilaku tbk juga lb menyenangkanteliti memiliki emosi stabil sebabnya mereka tidak terbatasi oleh tekanan luar media ind,4
bahan bakar marah benci juga kekerasan adalah rasa takut kalau mudah marah benci bisa jadi di dalam diri penuh ketakutan tanpa takut seseorang enggak akan bisa marah benci tidak adanya takut barangkali di situlah sebenarbenarnya cinta,4
berkarir internasional saja bro kalau nasional faktor politik nya kuenceng,4
aku bukan bermaksud nak biadab tapi kok faham tak bila dalam ramai adik beradik dalam rumah nih parent kok asyik sebut nama kok je cari barang tak jumpa pun marah kok sorang je faham tak rasa macam aku sorang jeke anak kenapa semua orang kali boleh tngok i bahagia,0
kenapa au yang aku baca masih pada on going aku kesal,0
menyesal kesal enggak bilang sayang cinta kamu padahal aku suka,3
ahok yang nyata pro rakyat yang kalian benci,0
anda anak sampai atau sama atau anda merasa keren gabung di di jamin puas,2
semoga quarter life crisis segera berlalu ya semangat besteh,2
pembelian panik sebabkan kekurangan telur ayam,4
tag doinya biar enggak sepi liburannya,4
enak banget kerja enggak ada bos sambil mendengarkan lagu jeketi nikmat sekali rasanya,2
happy weekend mbak noni bahagia selalu,2
duh bagaimana ya buka pola pikir orangorang kayak begini sedih saja ngebacanya,5
sedih kiraiin lemburan sampai malam dibayar ternyata kagak,5
banyak kok film barat yang romance tapi aku suka banget sama film pride prejudice,3
kuuyy kak mau lihat haekal bahagia tapi kalau sad end bakal lebih berkesan lagihadu gue kayanya mencari penyakit deh,2
okok gue enggak tau kabar covid begimana sih sekarang,4
sudah dong paling suka dan favorit banget tuh some night terus yang kedua siren duh unnie cantik banget highlight lagunya enak aah makin gasabar cold as hell itu juga keren habis proud of you unnie,3
hwaah jadi malu dibilang wendy og tetap bersyukur di terima kasih banyak kiel,2
soalnya tiap ketemu yang mengaku suka banget sama muse kalo ditanya oh suka muse suka lagu muse apa supermassive dan starlight mas pergi jauh kamu,0
gue ptm lagi bangkee padahal sudah enak arghhhh,0
tidur normal enggak begadang lihat mu membuat hidup lebih bahagia,4
bego ya begi diba astaga,0
grub b ngeri kali,1
sudah tahun kerja di bri dan enggak bisa santai karena aturan baru setelah tahun enggak bisa ikut job opening lansung di cut,4
jumlahnya yang takut banyak benar sudah kayak nanganin teror saja,1
benar koo artinya bikin kaget,4
waduh entar lagi selesai nih alesannya tapi alesan terbesar kenapa aku cinta jane adalahh jeng jeng kamu suka muji muji aku sampai banyak nih kupu kupu yang aku tampung kamu kuat tapi manusia juga rapuh aku berusaha buat jadi akar kamu buat tumbuh ya bibit jane love,3
huaa alhamdulillah pagia sudah dapat kabar baik dari jimin,2
aku suka banget yang oreoo hshsh,3
enggak mengikuti sn tapi ikut sedih dengernya,5
aku bukan vampir jadi suka bawang haha iya sih soto sama kari memang banyak banget yang suka,3
ajak depa bertiga jalanjalan santai petang di lcct saja nak tengok kapal terbang landing hakak kau suruh ambilkan gambar habang apa lagi keluarkan segala skill yang ada guna smartphone cokia made ini china jer alhamdulillah hakak kau puas hati dengan air tangan habang,2
semangat setelah sekian lama enggak pernah event aku kak tt,2
oh jadi begitu ya army harus banget wajib banget suka semuanya padahal setiap orang punya kriteria idolanya masing masing mengejutkan ya,3
selamat pagi luar biasa tetap semangat,2
oh begitu kaget bentukannya kayak preinst,1
ngeri ngeri,1
aw ikut senang semangat ya kuliahnya,2
mens team grup b ngeri kali,1
ingett wkwk iya dog lalu kita bertiga sama dina mabuk kepayang sama legollas pinjam celana dalam nya di rentalan astaga kita remaja bahagia ya waktu ity,2
suka banget lihat orang lain senyum,3
luat biasa,4
perghh santai betul favorit breakfast food kau di,4
enggak katla enggak wordle yang hari ini bikin tegang semua,1
nah begitu kan enak nanti gua kalo ditanya punya teman enggak masa jawabnya punya namanya badut oppo salken hen kenapa malu ya asal halal dan menyenangkan mah gas saja kan gua juga kalo bisa mau jadi badut oppo,2
oke kak wulan samasama ya beyar senang mendengar kabar baiknya selamat menikmati layanan indihomenya kembali dan selamat berakhir pekan beyar,4
benar tapi juga bikin kesal lama lihat mukanya,0
enggak bagaimana gmnsedikit sedih dan stres,5
malam nenek pakai baju tipis malam nenek pakai bikini kakek kaget doang malam nenek telanjang bulat kakek malah bilang baju kusut kok dipakai,4
enggak tau malu ya,0
bedsheet itu kan biasa beli queen je ke kalau dia pakai katil king guane,4
lagunyaa monyet sedih banget,5
istilah kuda hitam banyak digunakan dalam sepak bola seperti tim yang tidak diunggulkan tiba melejit bisa mengalahkan tim unggulan disebut kuda hitam biasanya tim hebat dimasa lalu yang lama tertidur kemudian bangkit nah melalui ahy bisa saja dipemilu bangkit,4
dari kemarin aku demam tenggorokan nya sakit ya allah takut,1
rangnick siapapun bisa membayangkan bagaimana yang dirasakan elanga dia hancur dan benarbenar kecewa bbc,4
semangat presidenku presiden kita,2
saya terlaku bodoh untuk awak saya gembira melihat awak berjaya bodohkan saya tapi sejujurnya saya tak sebodoh itu awaki know the truth before you did,4
kalo sampai kejadian gue bikin lu malu seumur hidup sih perlihatkan saja,1
dulu nemenin mbah menonton ini sepulang sekolah atau kalau lagi libur waktu siang mbahku juga kalau menonton ini serius banget nyimaknya wkwk aku suka bercandain dengan ganta ganti channel apalagi kalau pas scene naga terbang mengakak banget melihatnya,2
follow saja deh nel coba nanti lo memperkenalkan sendiri ankanya kyl bagaimana tapi jangan kaget aklo kisah cinta dia sangat amat teramat kasihan nih acc nya nnajeaa,4
almarhumah ibuku suka banget nolong orangorang sampai sekarang tiap aku ketemu salah satu dari mereka aku selalu didoain yang baikbaik,3
thanks denise sudah menghiasi akan selalu kami ingat sebagai mm our super main vocal kerandoman denise keceriaan denise thank you for all sumpah sedih banget denise out dari sn enggak tau alasannya apa kok out tapi mau bagaimana pun tetap dukung sn denise,5
menikmati saya ada yang asli jarang ada kabar yang lagi malah kadang jadi teman jadi musuh jadi teman mabuck dll kesel,0
alhamdulillah dia sehat baikbaik saja mau titip salam nanti saya sampaikan,4
ya allah aku salah fokus tempatku pulang begini saja aku sedih kayari kayanya sudah tau rumahnya ya,5
tolong mengadakan fitur unsend gua malu banget jancok,0
nyenye nye cowok sekarang banyak yang bangsat,0
asal bapak senang,4
jadi teringat dulu suka banget sama ini lagu sampai mengapai saja tuh nyanyi lagu ini mandimakankerjasantai saja menyanyikan nih lagu tanpa tau videoclip aslinya pas buka ytb and menonton vclip nya auto kicep saya tapi jujur lagunya memang bagus nagih lagi,4
suka girang banget kalo di promo tuh kalo ada yang komen done tapi aslinya enggak fw di situlah batin ini bertanya done komen atau done fw,3
meme enggak jelas tangganya ki step by step proses begitu harusnya mosok random bego banget,0
alhamdulillah jimin pagi kabar baik,2
nih typing ganteng ngentod bangsat anjing kontol biadab brengsek hanceut bereum,4
cewek itu enggak mau ngecewain cowoknya karena dia tau kalo dikecewain orang yang disayang itu rasanya enggak enak dan sakit banget,5
feb hari ini flight balik jakarta sedih degdegan mixed feelings banget sampai degan apalagi tadi dipeluk begitu pas bangun tidur ck,5
semoga bisa jadi perempuan yang mandiri semoga bisa terus mencari duit sendiri semoga bisa tetap sayang sama diri sendiri biar orang tua dan keluarga bisa bahagia dan kalo suami banyak tingkah atau demen selingkuh bisa mantap meninggalkan mampu hidup sendiri,2
capek gasi anjrit tiap hari di teror proposal mulu tertekannn,1
satu bulan belakangan lumayan sibuk banyak kegiatan di luar rumah terus beberapa hari yang lalu asam lambung sempat kambuh sudah takut banget bakal drop lagi tapi enggak disangka puji tuhan hari ini kondisi aku sudah jauh lebih baikkan thankyou jesus,2
belajar investasi di masa muda,4
arti mimpi menggali kuburan yang menakutkan tak perlu takut saat mengalami mimpi menggali kuburan,4
sudah ngebias dari jaman sama mulai suka sama band soloist sampai sekarang aktor baru sadar itu abisin duit banget ya sudah kayak mungkin aku sekarang kalo enggak terperosok dari dulu,5
mu adalah aku yang sedang tak tau arah sedih,5
kenapa sih gue malah download valorant lagi tolol,0
alhamdulillah pagi pagi sudah dapat kabar baik,2
kabar gembira untuk kita semua kulit manggis kini ada ekstraknya mastin hadir dan rawat tubuh kita jadikan hari ini hari mastin tampil bersinar membuatku bahagia badan sehat rahasia mastin herbal rahasia alam dari indonesia penuh pesona pesona mastin mastiinn good,4
setiap orang punya rumah tapi tidak setiap rumah memiliki warna yang cerah sesuai keinginannya,4
sei ini ya gue baru bangun tidur sudah bikin emosi saja,0
kadrun pintar mencari pengikut dari kalangan publik figur yang bodoh,4
padai nya yang bodoh sahaja masih percaya mereka berdua wakaka ph takkan jatuh sehingga pru tapi sebab kebodohan sendiri maka hilang semua fakta itu,4
enggak apa-apa gue emosi saja sama lu,0
mam coklat enggak takut gigi tuh,4
ahaha kau ini bisa saja karena tak ada kegiatan akhirnya aku berkebun saja jujur katarina malu,4
memang enggak bisa kalo urusan yang menuntut kinerja profesional tuh libatin keluarga ngegampangin banget mau marah juga rasa enggak enakannya masih kentel entar yang ada ngaruh ke hubungan keluarga,0
enggak usah takut angkat tangan saja terus bilang sorry but i have a question,4
coklat request lyodra pesan terakhir autorj,4
pagi yang cerah dapat kabar baik dari bighit,2
kita hidup nih janganlah ada pilih kasih especially dalam keluarga nenek aku dulu masa kecil suka bandingkan dan lebihkan anak makcik aku dan layan adik beradik aku teruk sebab apa sebab ayah aku tak sekaya dorg masa arwah atuk aku meninggal,4
selalu guru ingat karena kelasnya beda saja vibesnya penyerap energi guru guru karena kayak guru sebelum masuk kelas mipa awalnya santai santai saja ada yang semangat pas keluar kelas gue serasa logging out keserap energinya sama kelas gue,4
mau seburuk apapun lo mau sebanyak apapun kesalahan lo jangan sampai lo benci diri lo sendiri karena yang harus lo melakukan cuman satu belajar dari semua yang sudah terjadi lo bakal spesial bagi orang yang tepat,4
pagipagi dikerjain orang haha dikira gua bego ya gua meladeni lah lihat sampai manaa,0
yang aku suka dari idexpress ada nama kurirnya mana cepat banget anjir,2
gue tim raydu tapi lihat ini sedih banget fak,5
pagi deh emosi,0
nih biar lebih semangat,4
iya kan mana kadang ada yang out of context banget deh replynya kalau sih adi ini kayaknya agak ngegas orangnya enggak kayak sih audsun yang somewhat terkesan lebih chill nah tapi sih audsun nih suka ngereply random banget deh tapi eh janganjangan mereka berdua temanan,4
ku suka dirinya mungkin aku sayang,3
dijelasin kenapa tubuh inang bisa kalah karena keinginan hidup virus jauh lebih kuat nah untuk kasusnya gwinam keinginan hidupnya lebih kuat karena dia punya dendam ke cheongsan makannya dia enggak kalah dan masih bisa sadar dari virusnya,4
hentikan kukira kalopun mau pindah saran saya pilih kota madya saja saya kira mampu di permak buat ibukotangak memulai dari nolinget biaya inves mahal kesuksesan masih ngambang kerusakan lingkungan akan lebih besar tolong pemerintah memikirkan itu saya setuju pindah ibukota,4
baik haurraa dirimu apa kabar sayang,4
takut sha,1
inilah contoh orang yang belum siap bersosial media ya begini nih sudah close minded racist bodoh attitude enggak ada,0
selain sharing dan belajar bersama tentu saja kamu bisa berkenalan dengan rekan lain kamu berjejaring,4
aduh jadi malu,1
pas mark live ig kemarin ada yang bertanya ada live koreografi enggak lagu mark tuh sedih masa lu nyuruh mark nyanyi sambil ngedance yang benar saja,5
gue juga lagi sebel sama keluarga tapi lihat lu aku merasa kayak masalahku enggak ada apanya dibanding kamu aku merasa malu buat kamu semangat ya kalo mau teman buat something talk boleh kok yuk dm an,2
enak banget pagi pagi masih bisa berak,2
orang yang menulis menggunakan emoticon adalah orang yang berusaha meletakkan emosi dalam tulisannya hargailah,4
enggak tau kenapa vibe pagi ini sedih pol,5
suka menangis sendiri kalo ketemu orang orang baik banget ke gua padahal enggak saling kenal awalnya ya allah jadi merasa bersalah pernah mikir hal hal negatif kurang bersyukur banget,5
malu woiiiiiiiii,1
enggak semangat karena enggak di semangatin ayang,5
sepi banget iya kayanya sih paling fanlive sama coba tapi kalo ada schedule lain apa ya hmmmmm,4
kaget terus,1
sebagai penderita agoraphobia anna enggak bisa keluar rumah guys dia bakalan panik dan takut kalo terjebak di suatu ruangan atau bahkan situasi yang enggak familiar begitu jadi susah ya ges sih anna gaboleh keluar rumah deh intinya,1
ke saja kak full garansi dan fast proses ya boleh dm atau wa,4
semoga rezeki wlw sudah dari kemarin mau beli aki motor sama bayar spp anak bang ngojeknya lagi sepi jadi nunggak bayar spp nya semoga diqobul amin,4
gua tebak jaechan duluan yang bawa perasaan sih karena seoham nya mengasih perhatian lebih begitu kayak skshekehjehekehe kelihatan banget jaechan nya suka open up apalagi setelah punya instagram,3
enggak boleh boncengan cowok cewek kalo bukan sodaraan aneh banget sih menurutku soalnya kan banyak nih cowocowo yang suka dengan baik hati menawari boncengan soalnya ya memang baik saja begitu as a friend masa enggak bisa sih btw ini sekolah negeri ya,1
kapal gue benaran karamm bahagia selalu kalian dengan jalannya masing sayonara,5
apa kabar hari ini,4
ah lu tolol malas bacanya,0
wkwkwk lu sih tolol,2
gajadi sedih pls inimah bikin semangat ngerjain skripsi,2
aku yang takut,1
galak tapi pas sudah tau sifat dia lewat beberapa video jadi suka banget sama dia aa,3
rampok rumahnya saja kalo begitu,4
lagi suka banget lagunya tbz summer time judulnya saja deh summer tuh oh sama ini luizy baby ride,3
aa kesel banget anying dia sudah di bandaraa gift gue belum siap ya allah sedih banget gue sudah gbsa nepatin janji buat meet up dari desember terus harini gbsa nganter dia ke bandara mengasih gift juga enggak,0
apa kabar kalian di hari sabtu ini baik kan ya,4
diam adalah jawaban terbaik untuk menghadapi orang bodoh,0
sedih anjay makin susah nakes nakes puskesmas vaksin booster sampai turun ke rumah rumah bawa tnipolri tracing kasus baru dibilang dicovidkan jawaban mereka sama covid itu enggak ada kehilangan sosok contoh rakyat ini,5
respect sama mu mampu menahan tim tebaik bornmounth adu penalti saja wkwk,4
terima kasih pak ri presidenku tetap semangat ya pak membangun bangsa ri,2
tiba sedih terus menangis,5
lo mengerti enggak drun dia sedang menjalankan krj sebagai anggota dewan yang dapat hak impunitas kadrun bego banget sih kalo sih edi mulyadi sudah jelas menghina luar biasa merendahkan dengan nyebut kata binatang dan setan lo kau begitu dong saja enggak mengerti drun,0
enggak jadi sedih,4
sunyi ya enggak ada rame nya dan enggak ada yang datang omicron nya bikin kesepian melara,5
memang saya ateis saya kan pemuja fol ges coba jelasin secara rinci ateis yang enggak abal itu bagaimana kalo kamu memang pakar ateis kalo kamu enggak bisa jawab pasti kamu bakal mengatai saya cewek bego kayak tadi,5
buat kalian yang butuh epha app prem yang murah fastrespon dan suka kasih promo aku opres batch sampai full member nih mau intip pl atau mau bertanya dulu bisa banget rep saja nanti kuketuk dmnya,2
sedih membaca isi twitt andamacam tak ada isinyadan amehnya anda menikmati semua komen di lapak anda ini,5
koyok e dendam deh nih kocheng gara-gara mau subuh tak kancing i lawang,1
hai sasa apa kabar jangan lupa sarapan ya minum air putih banyak banyak jaga kesehatan ya kalo keluar rumah jangan lupa pakai masker cuci tangan dan jangan lupa jaga jarak have a nice day semangat untuk hari ini,2
semoga lancar lancar sajalanjut pekerjaan yang kemarin,4
kirim foto yang biasa ada tulisan topup berhasil sih,4
benalu negeri bebas mencaci karena ke adilan sudah mati ujar benci dan mencaci itu lah alat pekerjaan mereka fitnah ulama dan provokasi adalah pekerjaan sehari hari memecah belah anak negeri demi uang untuk nafkah haram anak nya dan istri,4
pantas ya waktu hari kamis wajah ell tuh kayak lemas terus matanya berkaca kaca gue kira lagi sedih tapi gue kalau sakit suka begitu juga sih menangis pengin sembuh hiks,5
asuh opung ini tolong hargain ya pung tidak semua orang suka dengan postingan opung ini kara ini sumpah enak banget,0
purapura bego saat dibohongi itu menyenangkan,2
kasih semangat dong moots,2
pagi ibuk semangat menjalani harinya,2
aku memang tidurnya selalu malam tapi pulang malam jam pagi sih tapi alhamdulillah aku bisa tidur di situasi kayak begitu soalnya aku lebih takut manusia daripada hantu amit kalo di situ ada manusia mengintip baru tuh enggak bisa tidur kan seram banget,1
nah ini suka banget,3
sedih deh,5
ff ya hmm romance sih soalnya itu genre paling aman sebenarnya ini general sukanya family tragedy tapi kalau lagi butuh dua itu aku larinya ke film jarang lari ke ff because i tend tapi expect dan takut kecewananti jadi enggak comfortable lagi,1
sudah cari grabmart lah tokopedia fresh aplah semacamnya tetap sih paling enak mah wassap kang sayur soalnya bisa nitip apaan saja yang enggak ada di cart,4
ya allah mau marah tapi bagaimana ya,0
nona peramu cinta mengapa dicipta kembali sebuah rasa tumbuh bebas sepertinya tak biasa menulis kumpulan aksara dan berbagai frasa sebagai tanda jika dia meramu cinta,3
baru saja mengirim video,4
seram banget miochan ternyata suka makan dinosaurus si,1
mandi air anget pakai garam enak juga ya langsung freshh ke badan,2
halo kak ofiee aku suka banget sama genre au kakak yang baru semangat terus ya ngeau nya jaga kesehatan selalu dan jangan lupa baha hai wow aku senang banget dengernya terima kasih ya sudah suka dan mau bacaa jangan lup fiecc,2
micellar water malah mau buat bersihin kutek tolol banget mikir apa kamu otakku yang kecil,5
lucu banget jisuung twibinyaa happiest birthday sayangkuu wishing you anything but only the best one ini your life jangan lupa mam yang enak ya hari ini,2
rasul palsu kayaknya,4
asik permainan emosi dimulai yang bermain dan terlibat ngeringeri sedapsiap nyiapin pukulan tangkisanindikasi sih positif melawan hukum cuma upaya mencari keringanan saja tamatlah sudah karier yang didapat dengan cara enggak berkah,1
pagi pagi bangun deh fucked up bodoh,0
drama abang tolol,0
sayang bagaimana cara mainin perasaan cowok dan nantinya sih cowok kayak menyesal sudah meninggalkan cewenya begitu kata temenku sih begitu biar berpikir sih cowonya meninggalkan sih kali adalah pilihan bodoh,0
tapi child enak banget sih pas sama suara mark lee,2
hihi semangat terus kak bikin au nya tulisan kakak bagus bagus banget soalnya,2
selamat pagi semua socialthreeners dimanapun anda berada biar semangat yuk donlot kumpulan foto ips,4
salahnya dimana ketika harus marah pada hal yang salah sedang kebaikan kebaikan yang juga ada pada video engkau potong potong enggak kelas komisaris ndul,0
biasa nya kalian mgespace ya,4
ayo semangat pagi ini,2
cie libur semesternya sudah habis ya semangat wkwk,2
makan enak,2
dia pasti marah,0
dilarang bodoh setujuuuuh selamat tinggal kebodohan selamat datang kecerdasan siritual dalam ahlaq amin,4
suka banget sama lagu ini kalo mendengarkan ini berasa lagi di hutan terus ada peri nya sambil lari larian di bukit bukit indah begitu wkwkkwk,3
mau apapun yang aing post di medsos ya berarti aing merasa hidup aing sudah cukup bukan buat alesan saria nginjem duit kak aing dan enggak bayar hutang makin sini kayak makin tolol saja memang orang,0
misuhku caraku mengekspreksikan emosi,4
enggak papa sebenarnya masih bagus hasil fotonya enggak ngaruh tapi gue takut tambah parah saja,1
goblok mah goblok sendiri saja buibu tetangga di gresik kemarin begini semua miris punya komunitas bego nan tolol itu hal tergaenak yang pernah gua alami tahunan disana,0
tangannya di gips saja masih semangat main,4
biar kagett soalnya aku kagett baca yoonmin kaget,1
lagi marah,0
saat paling bahagia menurutnya adalah saat ia tidur,2
masih pagi sudah marah marah saja,0
aku juga orangnya sweet ke pasangan suka banget mengasih kamu sesuatu yang bikin kamu salah tingkah dan juga untuk love languange kala woa sama kita jadi gaakan merasa kebosanan kalau pacaran sama kala nantinyaa,4
knapa dah suka banget menyerang love language gue,0
gerombolan penjilat tidak tau malu,0
suka banget jujur kangen banget sama sunny sebagai penyanyi bahkan di snsd sendiri part dia kan suka dikit pas disini suaranya bagus banget suka,3
mungkin salahku bang terlalu memanjakannya kan enggak salah iya sih tapi kelamaan kok cam manfaatin lah kok diam namanya sayang kok ngeluh sikap berpura suka bersumpah untuk membela dirinya awak tak suka takut karma apa dia sadar ya bang ntahla cuma dia yang tau,5
santai saja bang aku bertanya karena memang enggak tau di caption fungsi nya untuk mengurangi kelelahan aku baru tau cara kerja nya yang enggak tau santai ya bang jangan gampang goblok goblokin orang goblok,0
dapat mimpi kok mendukung keparnoan bangun bangsat banget bete au ah mending enggak usah tidur apa ya,0
aku saat skripsian tementemen sudah seminar proposal dan aku masih stuck sama dospem yang enggak ada kabar minggu alhamdulillah lulus masih suka enggak menyangka,4
pasti bakal gemas karena tristan bisa gemas sendiri punya pacar yang suka dimanja he will take care of you gently and very well tristan akan membuatnya nyaman dan akan dijaga dengan baik tristan juga orangnya mengayomii yuk cek carrdnya dibawah untuk informasi,3
gicafe kopi ginseng stamina pesan pin bb df wa,4
enak cantik,4
habis lihat cinta laura diwawancarai selama beliau mengomong saya nganggukngangguk saja soalnya merasa relate cuman motivasinya saja yang kalah gede saya suka malas hh saya merasa kebahagiaan saya datang bukan karena saya sendiri tapi ketika saya membantu atau memberi dampak,4
ini both of inamas aku super khawatir banget sama para masih nya deh,1
gila ya emosi lo aku lihat komenkomennya anjgggggg,0
dikasih tau adik simbah nanyain ini bajunya enggak pernah lihat dipakai keluar dipakai di kamar ya baju tidur tali spageti yamasa ku pakai keluar kan malu ini kalau beli lingerie yang aneh ya jelas jadi pertanyaan sudah paling benar beli daster midi saja,1
silky drink yang blue citrus juga enak banget,2
di ft galak banget diteriakin sama kating di sini saking baiknya sebelum mulai apa ditanya dulu apa kabar semalem tidur jam berapa sama katingnya,4
prioritas utama gue sekarang kazuha sih mana dia kgk ada kabar,4
alhamdulillahnya sudah divaksin sih itu juga setelah drama ibu mertua gwa tinggal sendirian beberapa bulan lalu bapak mertua baru wafat jadi ya khawatir lalu ya begitu agak meremehkan covid makin khawatir lagi,1
maklum mereka sudah pada gila semua gila cari untung untuk pindah ibu kota gila cari untung dengan uang pasokan aseng gila cari untung dengan akhir masa jabatan lalu sama sama rampok nkri bangsat,0
hawane ngeri,1
bangsat gue lagi nyanyi nyanyi di dapur ternyata ada orang luar yang lihat dari pintu dapur,0
waduh waduh saya pecinta mcflurry mau maju deh halo sender pertama mau bilang terima kasih sudah menjadi manusia baik nama saya rakael biasanya dipanggil sayang sih hehe saya suka banget mcflurry asli yang oreo tapi soalnya mcd dekat rumah banget tinggal ngesot,3
padahal akun ini sepi beda sama first acc ku tapi aku lebih betah disini,4
enggak aku biasa sendiri nder,4
lama enggak ada kabar,4
biasa dia yang belikan makanan sekarang tidak ada siapapun,4
olaa its acaa ayo menonton sama acaa kebetulan acaa available hari ini dan seterusnya acaa juga suka banget menonton nanti acaa kasih watching list acaa kalo sender berminat bisa langsung dm dan ini card acaa ya,4
haha mau change be feb memang kawkaw sih suami kena marah sebab tak ingat birthday sih isteri aku ingat ayah aku kahwin lain tadi dalam rumah ini tiada yang birthday harini esok adalah birthday my indak sis,4
dengan meta orang lain misalnya kokomi yang kamu benci banget itu naik usage rate nya ya berarti orang suka pakai itu ke abyss come on kita tau orang yang ke abyss apalagi lantai sampai enggak mungkin ke sana cuma buat have fun pakai alesan api mihoyo rusak wkwk,3
jangan lupa join pin ku ya masih sepi huhu thank lu semoga cepat bigwin ya,5
ya smsm ayok yaudah siapa takut,4
ronaldo enggak usah sedih kayak aku ini loh main bagus atau jelek gaji tetap selangit elanga engah di bar iki langsung party wae aku,4
ih enak banget buryam yang enggak suka ada masalah apa anw selamat mam ayang,3
cukup macam nih pun tak rasa nk marah ke kecil hati ke hmm,0
pas ketemu enggak jadi marah jadi tambah sayang hmm,0
hey kamu tetap semangat ya semoga cepat pulih jangan lupa istirahat yang cukup eat well minum vit speed recovery bestie,2
belum sarapan sih ini lagi ujan indomie soto plus telur enak kali ya,4
sih tolol lupa membawa seperangkat alat mandi,0
enggak sedih biasa saja kesel juga enggak tapi air mata tibatiba keluar padahal feeling lagi kosong haha gilss,4
nemu duit senang,2
tulitulis saja nama rakyat kurang lebih juta,4
loh aku saja bisa menangis lagi pas scene ini sampai banget selama ada irvan sakit sampai meninggoy dan full jessy menangis supaya sampai sedihnya ke pononton tapj aku kok enggak bisa ikutan sedih cuma pas andin sesengukan di makam itu aku sempat ikutan sedih,5
siap tolol,0
sender tolol bikin emosi saja pagi begini,0
sedih betul jadi penyokong manu pagi nih,5
takut banget loh ada cacing kepanasan ahah,1
iya memang enak,2
masih sedih,5
mahfud mengatakan berita hoaks ini banyak tersebar di sejumlah platform termasuk media sosial yang sebenarnya diharap jadi wadah interaksi warga secara positif,4
nanti tunggu free saja biar enak sleepkol dan vc nua,4
itu perkara biasa deh,4
tidur gua kenapa enggak bisa tenang sih ya gua tau setiap hari harus bangun pagi tapi setidaknya kasih waktu buat ngumpulin nyawa dulu kayak kepala gua suka tbtb pusing harus langsung gerak bantuin ini dan itu ya tapi enggak apa-apa sih sudah biasa juga mana kalo lagi tidur kadang suka diajak mengobrol,1
berarti wa nya sepi wkwkwkwkwkwkwkwkwkwk ngkak,2
jika kita tidak membangun apakah lebih kayak kalian khawatir indonesia akan dapat dana yang sangat besar dari timur tengah dll mengawatirkan ya bisa maju negara ini sulit dibodohi,0
malas bikin emosi,0
jaga takut die terjun lagi itu huhu,1
kalau itu artinya cerdas bodoh selamanya pun aku tak keberatan uzumaki naruto,4
baim wong kaget menemukan banyak ular di rumahnya,1
kamu boleh kok dan kalau butuh teman cerita kamu bisa dm aku ya semangat nder,4
semangat menambah,2
goblok bin bodoh kalau kamu ateis kamu akan memfollow akun sains bukan perasan bahkam dalam berbohong pun kamu bodoh sekali sekarang mengaku ateis iya,0
ya allah mau nyerah tapi harus semangat,5
demi tuhan risih banget twitter ada fitur kayak begini di timeline ih sudah di silang masih suka muncuull,0
jangan hiasi wajah dengan sedihmu karena kamu tak pernah tahu seseorang bahagia hanya melihat senyummu,2
iya juga enggak ada dia dunia tl sepi,5
deh lah aku kecewa,0
terus gue makan sampai dibawain minum dibilangin pakai ini yang biar enak intinya terus mengomong enggak berhenti gue deh menahan menangis karena merasa bersalah gue jutekin,5
kayaknya masih sepi ya apa lanjutkan snowdrop dulu,4
sebenarnya waktu itu jadi seeun karena love at first sight deh sama seeun lagi nontonin stayc terus langsung suka banget sama seeun habis itu iseng jadi seeun eh malah nyaman,3
bingung mau ngtik apa but gue suka banget sama au nya pokoknya mesti sering update dan semangat ya terima kasihh doain saja semoga aku sanggup sampai end,2
gerombolan ngawur bin tolol,0
gue baru sadar minggu lalu dengan emosi enggak stabil mulai dari merasai marah sedih menangis dan sampai kayak orang depresi karena secapek itu tapi pas gue tau oh paham ternyata penyebab nya pramenstruasi which is sometimes its killing me,4
fakta melody melody suka menanam pohon maka dari itu dia ambil jurusan pertanian biar bisa menanam benih cinta gue ke dia,3
lagi sedih meong ku meninggal,5
team b baku hantam dari awal wkwkwwk memang enggak ketemu tetangga tapi jodohnya sama korea ngeri sedap nih akan ada baku hantam antara pedepokan dubai sama tadika mesra,2
chen suka banget sama lagu machine karena sewaktu rekamannya susah banget jadi enggak terlupakan buat dia,3
boy william nih gue suka banget lihat cara mengomong dia kelihatan pintar tapi enggak yang arogan begitu,3
jangan panggil tukang panggil saja sayang,3
nesv solusi penghilang keputihan perapat miss v pesan pindcd wa,4
pengin tinggal di perpus enak saja melihat banyak buku,2
semangat akakk,2
